word,score,globalContribution,positionalContribution
danse,4.034748764045158,2.4701849773276527,1.564563786717506
potae,4.034455282032214,2.4913536841756994,1.5431015978565146
early,4.034431978452998,2.5363982651064774,1.4980337133465207
hoary,4.034346043943776,2.4512249667133634,1.5831210772304127
stied,4.034248833044058,2.479264178363671,1.5549846546803867
flane,4.034248046242812,2.3643909202955626,1.6698571259472499
moany,4.034041833102696,2.3664975429072426,1.667544290195454
earnt,4.0340063562852855,2.58664716947251,1.4473591868127755
hoast,4.033207872458523,2.50101258328728,1.5321952891712431
gaily,4.031840179935832,2.38523061719357,1.6466095627422626
spice,4.031690788532847,2.407584857757699,1.6241059307751486
shorl,4.031330363118412,2.4990474774934377,1.532282885624975
deair,4.03099331731515,2.513595608546818,1.5173977087683317
dater,4.030934282443774,2.5168302313165745,1.5141040511272
slyer,4.030710177156299,2.515475646422498,1.515234530733801
blart,4.030360746418419,2.4510504103534325,1.5793103360649865
shied,4.030342141782057,2.3894314709195097,1.640910670862548
stain,4.030278866869413,2.562089774671826,1.468189092197587
sloid,4.029986446843509,2.477795910080877,1.5521905367626316
sieur,4.029821810201975,2.5319461741947347,1.4978756360072405
drony,4.029448091231915,2.409682852511775,1.61976523872014
sited,4.029412943822319,2.479264178363672,1.5501487654586465
tolar,4.029196862013946,2.6098028036215783,1.419394058392368
tripe,4.0291322916984935,2.4883208034210265,1.540811488277467
count,4.029033904304188,2.4486415993692097,1.5803923049349784
stroy,4.028990801713667,2.5201350554735464,1.5088557462401209
rhine,4.028553495987383,2.481269760632504,1.5472837353548798
blast,4.028033276106605,2.429029058796374,1.5990042173102308
clear,4.027994342001112,2.5494926391311834,1.4785017028699288
bract,4.027981759326428,2.395399654914085,1.6325821044123425
cared,4.027955377526982,2.4581156372103052,1.5698397403166762
droit,4.027913559927337,2.5028811003048563,1.5250324596224811
smile,4.027845896522594,2.4341137629652962,1.5937321335572983
siled,4.027616148944839,2.4762003396967502,1.5514158092480883
bolet,4.02692326541209,2.4255299315600416,1.6013933338520479
prune,4.026731416912263,2.4117638675030166,1.6149675494092466
liney,4.02587283567365,2.4828208497796025,1.5430519858940475
sucre,4.025823533327015,2.476466202858222,1.5493573304687929
lance,4.0255237225632925,2.5114599252001524,1.5140637973631406
crash,4.025447675107998,2.4548098098221827,1.5706378652858146
goaty,4.025328264806268,2.392426069488244,1.6329021953180236
maist,4.025171447051075,2.4501862597844366,1.5749851872666383
poler,4.024939788698322,2.489388578381857,1.5355512103164644
poule,4.024343167588476,2.420812110626787,1.6035310569616898
snied,4.024214323388067,2.4546402759318084,1.569574047456259
bialy,4.023965038483557,2.362598007953534,1.661367030530023
diary,4.023788273890378,2.4424852199419744,1.581303053948403
coral,4.023700408800666,2.5510882095153096,1.472612199285356
morse,4.023337731094186,2.4547180267591373,1.568619704335048
naily,4.022651362697764,2.4958295079318216,1.5268218547659427
smore,4.0213738962132535,2.4547180267591373,1.5666558694541162
aisle,4.020663555002965,2.582951258910637,1.4377122960923283
peony,4.020439800663375,2.382610734986774,1.6378290656766012
crime,4.019971527314125,2.400484359083007,1.6194871682311178
doley,4.019623319151354,2.4171355252514193,1.6024877938999353
laide,4.019309226944507,2.4971229583807295,1.5221862685637784
platy,4.019257706969487,2.4162824660459385,1.6029752409235483
oater,4.019207222099154,2.612168062762369,1.4070391593367846
cripe,4.019103022085671,2.4296062093147572,1.5894968127709146
hairy,4.01906502554214,2.447093353085611,1.5719716724565294
tuner,4.019046449877276,2.519169434590519,1.499877015286757
ploce,4.019021396554159,2.417265172776421,1.6017562237777376
parly,4.019019272794225,2.429691277545106,1.5893279952491184
salep,4.018792503428188,2.4787803145928913,1.540012188835297
sandy,4.0187751828057126,2.3990745887228093,1.6197005940829035
cutey,4.018728831605736,2.3998609632859713,1.6188678683197646
culet,4.018121335554817,2.4686060927500244,1.5495152428047922
morne,4.018116397570731,2.4387066643851654,1.579409733185566
slipt,4.017989465598786,2.4639341927231775,1.554055272875609
shoed,4.017936258631721,2.393563084547262,1.6243731740844594
boner,4.017819110121728,2.4173786792942673,1.6004404308274605
slimy,4.017668672000679,2.363003374360453,1.654665297640226
norie,4.017668194442024,2.5719994589346613,1.445668735507362
farse,4.017438012059803,2.3968749328356234,1.6205630792241799
shame,4.01738738625651,2.362889595583901,1.6544977906726088
trady,4.01709187353269,2.445719842711731,1.5713720308209593
trope,4.016726408548157,2.4924524170487787,1.5242739914993786
shape,4.016518881028057,2.392011445815651,1.624507435212406
taish,4.016192756001123,2.4968809696595278,1.519311786341596
rhone,4.016147612837047,2.485401374260256,1.5307462385767914
horse,4.016093138099998,2.501412736634228,1.5146804014657698
deist,4.0153325929797266,2.4792641783636715,1.5360684146160546
glace,4.015159029799499,2.4008610344619012,1.6142979953375969
farle,4.013831599530622,2.402423634226593,1.611407965304029
haily,4.013131142701146,2.430620702919523,1.582510439781623
toady,4.013088703214631,2.433208022070559,1.5798806811440718
thrae,4.01299333894715,2.5214383644602116,1.4915549744869385
cadre,4.012923027221603,2.4581156372103057,1.5548073900112982
groat,4.012911575558103,2.4776438491183854,1.535267726439718
haint,4.012705520533434,2.4808696072855554,1.5318359132478778
elint,4.012635283538141,2.554629817910577,1.4580054656275638
grist,4.012517639557661,2.452589616806654,1.5599280227510066
manet,4.012415025788013,2.4367109406540903,1.5757040851339232
loser,4.0124149388762484,2.588181605411468,1.4242333334647803
doner,4.011708462687553,2.4807932411166194,1.5309152215709338
borel,4.011659529348037,2.438938743059209,1.5727207862888282
birse,4.011646015480773,2.429258428040487,1.5823875874402864
snide,4.011514365982903,2.4546402759318084,1.5568740900510947
crout,4.011357056068302,2.48667431330024,1.524682742768063
sutor,4.011353063905423,2.536776367348618,1.4745766965568048
grisy,4.0113283407311,2.380780648675679,1.6305476920554207
solah,4.011146253919416,2.4979487446203583,1.5131975092990582
brule,4.010533262156712,2.3828740959453105,1.6276591662114015
claes,4.010345183372282,2.5274712875741243,1.4828738957981573
bouse,4.010136504367834,2.364813573913169,1.6453229304546646
chart,4.0096064548538894,2.463422349880074,1.5461841049738152
ranty,4.0095084818792746,2.5155367808676665,1.4939717010116083
oracy,4.0089547527210705,2.4823430800512565,1.5266116726698142
chary,4.0084171560273285,2.391613381749099,1.6168037742782293
birle,4.008039602951593,2.434807129431457,1.5732324735201355
druse,4.008029027251718,2.4407399563766923,1.5672890708750256
aloed,4.007690554764933,2.501254572008482,1.5064359827564515
crome,4.007565644163789,2.404615972710759,1.6029496714530294
sware,4.0075534194482,2.3851558635492904,1.6223975558989103
liner,4.007265582036618,2.5680386294097444,1.4392269526268735
paren,4.007100150001296,2.4792416023850077,1.5278585476162883
mealy,4.006727910662488,2.3864620362880578,1.6202658743744307
heart,4.006606499335856,2.5214383644602116,1.4851681348756447
clied,4.006584304779837,2.426098285648372,1.5804860191314645
boule,4.006530091838652,2.3703622753041387,1.6361678165345137
carol,4.0065003087699775,2.5510882095153096,1.455412099254668
meant,4.006302288494776,2.4367109406540903,1.5695913478406855
smite,4.006052962991394,2.4371776016322175,1.5688753613591762
roust,4.005374219654716,2.536776367348618,1.4685978523060987
reoil,4.0052312787377655,2.593559522699603,1.411671756038162
meany,4.005112989668215,2.364901972523116,1.6402110171450996
spirt,4.005034890542988,2.4804068428892663,1.5246280476537217
bonie,4.004792825772769,2.4007352450253436,1.6040575807474258
slopy,4.00439428362189,2.396256838219955,1.6081374454019346
heast,4.004279029024042,2.4994170129031534,1.504862016120889
douse,4.004025856933659,2.428228135735521,1.5757977211981378
wrate,4.00401610011072,2.3937684036071816,1.6102476965035377
spiry,4.003845591716428,2.408597874758292,1.5952477169581358
phare,4.003300797143906,2.4140327973727094,1.589267999771196
coady,4.00305943360181,2.3744934279642904,1.6285660056375195
ploat,4.0028378474032635,2.488988425034909,1.513849422368355
doter,4.002812860391802,2.505417143548482,1.4973957168433196
cadie,4.002650393255198,2.4414722029413816,1.5611781903138162
matey,4.0023301246657015,2.3895258749549786,1.6128042497107231
saree,4.002194818690734,2.0854083795854326,1.916786439105301
chant,4.002057651018621,2.425389635949043,1.5766680150695778
solei,4.00162487075382,2.5715381711425445,1.4300866996112753
swale,4.001619536607206,2.3686832133832016,1.632936323224004
pricy,4.001203095796083,2.358495820709914,1.6427072750861693
flier,4.001148060007025,2.386878932830749,1.6142691271762761
phase,4.000973326832091,2.3920114458156507,1.6089618810164406
cuter,4.000121577968704,2.485078742916113,1.5150428350525906
irony,3.99996018194196,2.5008890703298174,1.4990711116121422
brail,3.9999545972120707,2.447815787583676,1.5521388096283948
cored,3.9998339554750095,2.4467025494422137,1.5531314060327959
prest,3.99965053252209,2.482942886132892,1.516707646389198
barny,3.9995912760501273,2.357681378457516,1.6419098975926112
spilt,3.999101007701993,2.4639341927231775,1.5351668149788154
liter,3.9983699797408665,2.592662531841607,1.4057074478992593
samen,3.998356443694147,2.428098400596199,1.5702580430979478
tares,3.99834308527864,2.6026585318464823,1.3956845534321576
noisy,3.9981363531749716,2.478867718772759,1.519268634402213
slave,3.997880982699912,2.323659947862165,1.674221034837747
suona,3.9977378424843826,2.5110537320436754,1.4866841104407074
chiel,3.9976555870883352,2.4307064187920093,1.5669491682963257
claut,3.9974209611588023,2.4816147509022435,1.515806210256559
party,3.9972263392630234,2.432755116212027,1.5644712230509963
moist,3.997050024999102,2.438773172016344,1.558276852982758
spiny,3.9962967878811595,2.3705651608272613,1.6257316270538984
litre,3.995616329358314,2.592662531841607,1.4029537975167068
singe,3.9955753496696884,2.413858323349493,1.5817170263201956
poset,3.995564320712085,2.4704310654917205,1.5251332552203642
arish,3.9955573677898206,2.5102897811586944,1.4852675866311265
targe,3.995251450691422,2.476048278734259,1.5192031719571633
gater,3.9951873152691695,2.4760482787342593,1.51913903653491
prial,3.9951102153136584,2.4982656229063243,1.4968445924073341
pearl,3.995108293175761,2.5008016661499495,1.4943066270258116
noily,3.9945299406457915,2.484416420163729,1.5101135204820622
poesy,3.9944580633774702,2.3986220973607457,1.5958359660167243
prent,3.994429198998636,2.46693152375892,1.527497675239716
posey,3.9943750218855243,2.3986220973607457,1.5957529245247783
drail,3.9938439497778955,2.5112303494060275,1.482613600371868
panel,3.993672226633731,2.4627689522189193,1.5309032744148117
smote,3.9936470798410575,2.44130921525997,1.5523378645810877
clame,3.993629549254288,2.399556410312763,1.5940731389415252
seton,3.9935489289449864,2.5532127301473597,1.4403361987976269
caneh,3.9934070651252416,2.4246910564229127,1.5687160087023286
talcy,3.9933297832585506,2.4649734390271725,1.528356344231378
surge,3.9928109577361064,2.3999580037943766,1.5928529539417298
sport,3.992629007392652,2.4845384565170185,1.5080905508756333
fairy,3.992288477449974,2.3311424615189145,1.6611460159310594
santo,3.992101576715622,2.5662213882995784,1.4258801884160435
savey,3.9910361790078657,2.2549148183981114,1.736121360609754
renay,3.9906573816039823,2.5148382013415356,1.4758191802624467
hoist,3.989805432004915,2.4854678818914353,1.5043375501134795
porny,3.989282929747979,2.396718126012072,1.592564803735907
piney,3.9892256650458924,2.378479121359021,1.6107465436868715
pance,3.9888765519355367,2.407118196779572,1.5817583551559649
deity,3.9887439480927833,2.416067750290588,1.5726761978021957
brute,3.988740328625511,2.385937934612232,1.6028023940132794
rouen,3.988659385506047,2.520066425448515,1.4685929600575318
cares,3.988313815665818,2.543943937740213,1.4443698779256053
dolie,3.9879897811653637,2.485709870612637,1.5022799105527267
coder,3.9875552555521843,2.4467025494422137,1.5408527061099706
manse,3.9875373526300546,2.428098400596199,1.5594389520338554
glary,3.9873138329830775,2.4018740514624937,1.585439781520584
cutie,3.9870952936197455,2.4684353086471895,1.518659984972556
shunt,3.9870504931110236,2.40801395511543,1.5790365379955937
sapor,3.9868993609898897,2.4968485351431067,1.4900508258467833
baser,3.98607611455064,2.4448031294363313,1.5412729851143085
flore,3.985988526474136,2.391010546458501,1.594977980015635
faint,3.9859289724412665,2.3649187157188587,1.6210102567224078
taper,3.9856971446659926,2.503865504816871,1.4818316398491214
steal,3.985577488975539,2.5861858816803935,1.3993916072951453
bloat,3.985024771653439,2.4385385897122607,1.5464861819411786
meaty,3.984934977131287,2.3895258749549786,1.5954091021763086
patel,3.9847766243379796,2.4873928546507824,1.4973837696871974
waite,3.984731911391024,2.3771249693382575,1.6076069420527666
blist,3.9846308356529963,2.413484357400529,1.5711464782524671
piony,3.9843548696351645,2.380074691743148,1.6042801778920162
mater,3.98372287102867,2.4747436545851205,1.5089792164435492
super,3.9832566517106764,2.427775229876989,1.5554814218336876
toran,3.9832358012649483,2.5882427398566366,1.3949930614083117
money,3.9831043049094808,2.3534888847550235,1.629615420154457
proal,3.982704332163322,2.5023972365340765,1.4803070956292457
sieth,3.9825013120409354,2.4838723115073087,1.498629000533627
selah,3.982217410484936,2.4963531742362317,1.4858642362487042
ploit,3.9820928645978926,2.4734437236390643,1.508649140958828
safer,3.9819925397210696,2.3968749328356234,1.585117606885446
curat,3.981878375641675,2.4980874010683323,1.4837909745733429
giant,3.9816818017070643,2.435479521559603,1.5462022801474613
sheal,3.9816707977135386,2.496353174236232,1.4853176234773064
salto,3.981409179542391,2.58778145206452,1.393627727477871
learn,3.9812615866549796,2.5835833308055887,1.3976782558493908
cagey,3.981112801208048,2.332115904997848,1.6489968962101995
south,3.9810380008219584,2.433534848405289,1.5475031524166696
shorn,3.980836485969874,2.477487413728496,1.5033490722413785
hanse,3.980292759635867,2.47479311047129,1.5054996491645771
griot,3.979995936625779,2.4620991477225407,1.5178967889032382
relay,3.979964984430752,2.5363982651064774,1.4435667193242743
feart,3.9798299512436888,2.4054874728935145,1.5743424783501743
manie,3.979592188975462,2.4334763178843337,1.5461158710911285
geist,3.9795856258051208,2.438482225781356,1.5411034000237647
chair,3.9795372684238903,2.460187727110317,1.5193495413135731
caird,3.9791174685857533,2.4555795939666796,1.5235378746190738
shtar,3.978980976085441,2.513524403928452,1.4654565721569892
stoln,3.9788092943908797,2.550847471006569,1.4279618233843108
piley,3.978533267872662,2.400039185123963,1.578494082748699
smart,3.978402916221902,2.4668296940533603,1.5115732221685416
bliny,3.978220203302982,2.3256640268955824,1.6525561764073993
stime,3.9778916370649013,2.4371776016322175,1.5407140354326838
hause,3.977691274576339,2.44424935664725,1.533441917929089
heaty,3.9776903841371,2.4362205848300698,1.54146979930703
